customer_id,customer_name,phone,email,gender,age,home_geo_id,home_city,signup_date,membership_tier
5588,Krishna Pillai,7289913572,krishna.pillai5588@swiggy.com,F,40,19,Bangalore,2025-04-07 00:00:00,ONE_LITE
5589,Dhruv Jain,6033358162,dhruv.jain5589@swiggy.com,M,30,14,Bangalore,2024-11-16 00:00:00,NONE
5590,Myra Sharma,7948991411,myra.sharma5590@swiggy.com,F,34,20,Bangalore,2025-07-27 00:00:00,NONE
5591,Kiara Rao,6505703614,kiara.rao5591@swiggy.com,M,38,16,Bangalore,2024-04-12 00:00:00,NONE
5592,Pooja Gowda,8263625132,pooja.gowda5592@swiggy.com,F,38,13,Bangalore,2024-04-11 00:00:00,NONE
5593,Kiara Kulkarni,7875168454,kiara.kulkarni5593@swiggy.com,M,32,17,Bangalore,2025-06-27 00:00:00,NONE
5594,Meera Chowdhury,9363032897,meera.chowdhury5594@swiggy.com,M,21,19,Bangalore,2024-10-05 00:00:00,NONE
5595,Akash Reddy,9018268494,akash.reddy5595@swiggy.com,M,32,12,Bangalore,2023-08-21 00:00:00,ONE
5596,Diya Khan,8238475929,diya.khan5596@swiggy.com,F,42,13,Bangalore,2024-06-03 00:00:00,ONE_PLUS
5597,Rohit Sharma,8636335807,rohit.sharma5597@swiggy.com,M,40,11,Bangalore,2023-11-24 00:00:00,NONE
5598,Sneha Shetty,6051549166,sneha.shetty5598@swiggy.com,F,18,12,Bangalore,2024-08-08 00:00:00,NONE
5599,Aarav Das,6455775560,aarav.das5599@swiggy.com,F,35,14,Bangalore,2024-10-11 00:00:00,ONE
5600,Akash Naidu,8082709823,akash.naidu5600@swiggy.com,F,25,14,Bangalore,2025-05-09 00:00:00,ONE_LITE
5601,Aadhya Nair,8875492787,aadhya.nair5601@swiggy.com,M,44,19,Bangalore,2024-01-03 00:00:00,ONE_LITE
5602,Neha Kulkarni,9105006792,neha.kulkarni5602@swiggy.com,M,37,13,Bangalore,2025-10-05 00:00:00,NONE
5603,Sneha Rao,8368695397,sneha.rao5603@swiggy.com,M,21,11,Bangalore,2025-05-11 00:00:00,ONE_LITE
5604,Aditya Singh,7080968164,aditya.singh5604@swiggy.com,F,27,13,Bangalore,2024-09-17 00:00:00,ONE
5605,Aditya Gupta,6706511267,aditya.gupta5605@swiggy.com,F,41,11,Bangalore,2025-07-04 00:00:00,NONE
5606,Rahul Mehta,7081466988,rahul.mehta5606@swiggy.com,F,18,15,Bangalore,2024-01-04 00:00:00,NONE
5607,Aarav Rao,6261044193,aarav.rao5607@swiggy.com,M,23,17,Bangalore,2024-09-14 00:00:00,NONE
5608,Arjun Khan,8055307790,arjun.khan5608@swiggy.com,M,33,20,Bangalore,2024-03-11 00:00:00,NONE
5609,Krishna Iyer,9631725593,krishna.iyer5609@swiggy.com,M,31,15,Bangalore,2025-07-20 00:00:00,NONE
5610,Diya Kulkarni,7046521213,diya.kulkarni5610@swiggy.com,M,19,18,Bangalore,2025-01-19 00:00:00,ONE_LITE
5611,Aadhya Iyer,9379483702,aadhya.iyer5611@swiggy.com,M,36,11,Bangalore,2024-05-28 00:00:00,ONE
5612,Reyansh Shetty,7311502105,reyansh.shetty5612@swiggy.com,M,19,16,Bangalore,2025-04-21 00:00:00,NONE
5613,Meera Reddy,7448648971,meera.reddy5613@swiggy.com,F,21,15,Bangalore,2023-09-26 00:00:00,NONE
5614,Meera Gowda,6300844208,meera.gowda5614@swiggy.com,F,32,12,Bangalore,2024-06-13 00:00:00,NONE
5615,Sneha Desai,8375588384,sneha.desai5615@swiggy.com,M,18,17,Bangalore,2024-09-19 00:00:00,ONE_LITE
5616,Myra Shetty,9245657361,myra.shetty5616@swiggy.com,F,24,12,Bangalore,2024-01-24 00:00:00,NONE
5617,Varun Jain,6425505007,varun.jain5617@swiggy.com,M,31,20,Bangalore,2025-03-22 00:00:00,NONE
5618,Saanvi Jain,6001398269,saanvi.jain5618@swiggy.com,M,37,13,Bangalore,2023-07-13 00:00:00,ONE_LITE
5619,Suresh Chowdhury,7537616788,suresh.chowdhury5619@swiggy.com,F,32,12,Bangalore,2025-11-01 00:00:00,ONE_LITE
5620,Varun Naidu,7074392203,varun.naidu5620@swiggy.com,M,34,19,Bangalore,2025-08-16 00:00:00,NONE
5621,Vihaan Mehta,7154742019,vihaan.mehta5621@swiggy.com,M,27,12,Bangalore,2025-10-31 00:00:00,NONE
5622,Kiara Rao,7050048143,kiara.rao5622@swiggy.com,M,43,12,Bangalore,2025-05-17 00:00:00,ONE
5623,Akash Gowda,6144849078,akash.gowda5623@swiggy.com,F,38,16,Bangalore,2024-01-17 00:00:00,NONE
5624,Anika Kulkarni,8934719655,anika.kulkarni5624@swiggy.com,M,30,13,Bangalore,2025-01-03 00:00:00,ONE_PLUS
5625,Arjun Kulkarni,7943595860,arjun.kulkarni5625@swiggy.com,M,20,14,Bangalore,2024-07-09 00:00:00,NONE
5626,Akash Patel,9910632494,akash.patel5626@swiggy.com,M,43,15,Bangalore,2024-05-10 00:00:00,ONE_LITE
5627,Rahul Sharma,7981643993,rahul.sharma5627@swiggy.com,F,46,12,Bangalore,2023-10-30 00:00:00,ONE_LITE
5628,Rohit Sharma,9346455639,rohit.sharma5628@swiggy.com,M,50,18,Bangalore,2024-05-08 00:00:00,NONE
5629,Saanvi Pillai,7419689503,saanvi.pillai5629@swiggy.com,M,26,14,Bangalore,2024-04-22 00:00:00,NONE
5630,Sneha Khan,8712567978,sneha.khan5630@swiggy.com,M,40,16,Bangalore,2025-11-10 00:00:00,ONE_LITE
5631,Arjun Kulkarni,9363361427,arjun.kulkarni5631@swiggy.com,M,28,18,Bangalore,2025-03-02 00:00:00,NONE
5632,Vihaan Das,8622530580,vihaan.das5632@swiggy.com,F,25,11,Bangalore,2025-03-08 00:00:00,NONE
5633,Saanvi Reddy,6992512860,saanvi.reddy5633@swiggy.com,F,24,11,Bangalore,2024-10-19 00:00:00,NONE
5634,Saanvi Gupta,8518884874,saanvi.gupta5634@swiggy.com,F,24,20,Bangalore,2025-05-24 00:00:00,NONE
5635,Aditya Pillai,8390347937,aditya.pillai5635@swiggy.com,M,18,18,Bangalore,2025-06-19 00:00:00,NONE
5636,Myra Pillai,6603852641,myra.pillai5636@swiggy.com,M,25,14,Bangalore,2024-03-14 00:00:00,ONE_LITE
5637,Rahul Gupta,8403159060,rahul.gupta5637@swiggy.com,F,39,20,Bangalore,2024-06-18 00:00:00,NONE
5638,Dhruv Jain,9355943184,dhruv.jain5638@swiggy.com,F,21,16,Bangalore,2024-11-04 00:00:00,ONE
5639,Krishna Gupta,9986607907,krishna.gupta5639@swiggy.com,F,41,19,Bangalore,2023-11-04 00:00:00,NONE
5640,Rahul Naidu,9524077142,rahul.naidu5640@swiggy.com,M,19,14,Bangalore,2023-08-18 00:00:00,NONE
5641,Aditya Reddy,8028402956,aditya.reddy5641@swiggy.com,M,18,14,Bangalore,2025-08-30 00:00:00,ONE
5642,Neha Sharma,9376745366,neha.sharma5642@swiggy.com,O,49,16,Bangalore,2024-07-26 00:00:00,NONE
5643,Rohit Das,6602648279,rohit.das5643@swiggy.com,F,34,11,Bangalore,2025-06-11 00:00:00,NONE
5644,Diya Shetty,9529017790,diya.shetty5644@swiggy.com,F,31,17,Bangalore,2024-09-09 00:00:00,ONE
5645,Rohit Nair,6290518826,rohit.nair5645@swiggy.com,M,37,18,Bangalore,2024-12-09 00:00:00,NONE
5646,Vihaan Bose,8268255289,vihaan.bose5646@swiggy.com,M,37,14,Bangalore,2025-11-05 00:00:00,ONE_LITE
5647,Ira Rao,8066851722,ira.rao5647@swiggy.com,M,33,14,Bangalore,2024-12-01 00:00:00,NONE
5648,Sai Shetty,9585001708,sai.shetty5648@swiggy.com,F,23,13,Bangalore,2024-08-06 00:00:00,NONE
5649,Anika Chowdhury,6104944265,anika.chowdhury5649@swiggy.com,M,26,19,Bangalore,2023-09-04 00:00:00,ONE_LITE
5650,Aadhya Shetty,8359990186,aadhya.shetty5650@swiggy.com,F,22,12,Bangalore,2023-10-02 00:00:00,NONE
5651,Kiran Nair,7834497162,kiran.nair5651@swiggy.com,F,23,12,Bangalore,2024-10-20 00:00:00,NONE
5652,Rahul Das,7457243623,rahul.das5652@swiggy.com,F,35,17,Bangalore,2024-10-21 00:00:00,ONE_LITE
5653,Kiara Sharma,9317408008,kiara.sharma5653@swiggy.com,M,25,15,Bangalore,2024-10-31 00:00:00,ONE_LITE
5654,Kiara Kulkarni,6672966981,kiara.kulkarni5654@swiggy.com,F,24,16,Bangalore,2023-12-18 00:00:00,NONE
5655,Riya Patel,7966929225,riya.patel5655@swiggy.com,F,20,13,Bangalore,2024-04-04 00:00:00,ONE_LITE
5656,Sai Khan,6201287649,sai.khan5656@swiggy.com,F,38,18,Bangalore,2025-09-17 00:00:00,NONE
5657,Riya Chowdhury,6879658086,riya.chowdhury5657@swiggy.com,F,39,17,Bangalore,2025-07-28 00:00:00,NONE
5658,Reyansh Iyer,9393711420,reyansh.iyer5658@swiggy.com,M,18,20,Bangalore,2025-05-06 00:00:00,ONE
5659,Akash Chowdhury,7147904398,akash.chowdhury5659@swiggy.com,F,18,18,Bangalore,2023-08-13 00:00:00,ONE
5660,Pooja Rao,9222588048,pooja.rao5660@swiggy.com,F,44,19,Bangalore,2024-09-25 00:00:00,ONE
5661,Varun Chowdhury,6690115958,varun.chowdhury5661@swiggy.com,F,18,20,Bangalore,2025-11-16 00:00:00,NONE
5662,Sai Kulkarni,8228910105,sai.kulkarni5662@swiggy.com,F,24,17,Bangalore,2025-10-12 00:00:00,ONE_LITE
5663,Aarav Bose,8159947564,aarav.bose5663@swiggy.com,M,28,12,Bangalore,2024-10-02 00:00:00,NONE
5664,Ishaan Khan,8592990816,ishaan.khan5664@swiggy.com,F,27,13,Bangalore,2024-09-25 00:00:00,ONE_PLUS
5665,Arjun Jain,9081097402,arjun.jain5665@swiggy.com,M,37,13,Bangalore,2025-07-28 00:00:00,ONE
5666,Kiara Chowdhury,8266695814,kiara.chowdhury5666@swiggy.com,F,38,20,Bangalore,2023-12-28 00:00:00,NONE
5667,Aarav Jain,7091897779,aarav.jain5667@swiggy.com,M,33,20,Bangalore,2024-04-11 00:00:00,ONE_LITE
5668,Meera Shetty,6173519222,meera.shetty5668@swiggy.com,F,33,13,Bangalore,2024-08-16 00:00:00,ONE
5669,Sai Nair,7709932107,sai.nair5669@swiggy.com,M,29,12,Bangalore,2023-10-25 00:00:00,NONE
5670,Ishaan Patel,8957599639,ishaan.patel5670@swiggy.com,M,41,16,Bangalore,2024-02-29 00:00:00,NONE
5671,Myra Khan,7672282394,myra.khan5671@swiggy.com,F,19,15,Bangalore,2024-12-17 00:00:00,NONE
5672,Ishaan Sharma,9546172210,ishaan.sharma5672@swiggy.com,F,22,16,Bangalore,2025-05-25 00:00:00,ONE_PLUS
5673,Arjun Jain,8601626596,arjun.jain5673@swiggy.com,F,34,16,Bangalore,2023-09-23 00:00:00,ONE
5674,Vihaan Khan,9654366620,vihaan.khan5674@swiggy.com,F,35,17,Bangalore,2023-11-17 00:00:00,ONE_LITE
5675,Arjun Reddy,8887554317,arjun.reddy5675@swiggy.com,F,36,13,Bangalore,2023-08-14 00:00:00,NONE
5676,Ananya Singh,9746795190,ananya.singh5676@swiggy.com,F,18,11,Bangalore,2023-07-17 00:00:00,NONE
5677,Anika Reddy,9150988190,anika.reddy5677@swiggy.com,O,40,11,Bangalore,2025-04-18 00:00:00,ONE_LITE
5678,Akash Chowdhury,6538158420,akash.chowdhury5678@swiggy.com,M,28,19,Bangalore,2023-07-18 00:00:00,NONE
5679,Varun Nair,8785983245,varun.nair5679@swiggy.com,F,39,12,Bangalore,2023-08-23 00:00:00,ONE_PLUS
5680,Ananya Mehta,8917836972,ananya.mehta5680@swiggy.com,F,35,20,Bangalore,2025-08-28 00:00:00,NONE
5681,Aadhya Chowdhury,6326221294,aadhya.chowdhury5681@swiggy.com,M,23,12,Bangalore,2023-12-15 00:00:00,ONE_LITE
5682,Sai Gowda,7518801270,sai.gowda5682@swiggy.com,M,33,15,Bangalore,2024-07-19 00:00:00,NONE
5683,Ira Sharma,6774070299,ira.sharma5683@swiggy.com,F,31,11,Bangalore,2025-09-19 00:00:00,ONE_LITE
5684,Akash Desai,9583827401,akash.desai5684@swiggy.com,M,47,20,Bangalore,2025-04-21 00:00:00,NONE
5685,Neha Patel,8921553648,neha.patel5685@swiggy.com,M,37,19,Bangalore,2023-10-13 00:00:00,ONE
5686,Varun Bose,9349751388,varun.bose5686@swiggy.com,F,22,20,Bangalore,2023-11-06 00:00:00,NONE
5687,Kiran Singh,6560747117,kiran.singh5687@swiggy.com,F,28,13,Bangalore,2024-05-11 00:00:00,NONE
5688,Reyansh Khan,7654967551,reyansh.khan5688@swiggy.com,F,25,17,Bangalore,2025-07-05 00:00:00,NONE
5689,Reyansh Reddy,7726215407,reyansh.reddy5689@swiggy.com,M,34,16,Bangalore,2025-01-19 00:00:00,ONE_PLUS
5690,Pooja Naidu,6548572840,pooja.naidu5690@swiggy.com,F,37,17,Bangalore,2023-09-25 00:00:00,ONE_PLUS
5691,Riya Chowdhury,6614921765,riya.chowdhury5691@swiggy.com,F,26,18,Bangalore,2024-07-11 00:00:00,NONE
5692,Neha Kulkarni,8375366337,neha.kulkarni5692@swiggy.com,F,30,20,Bangalore,2024-06-12 00:00:00,NONE
5693,Sneha Khan,9727807031,sneha.khan5693@swiggy.com,F,30,19,Bangalore,2025-10-28 00:00:00,ONE
5694,Kiara Kulkarni,6902796194,kiara.kulkarni5694@swiggy.com,F,18,15,Bangalore,2023-11-18 00:00:00,ONE
5695,Myra Khan,9244319670,myra.khan5695@swiggy.com,F,39,12,Bangalore,2024-04-05 00:00:00,ONE_LITE
5696,Rohit Jain,6814584693,rohit.jain5696@swiggy.com,M,30,12,Bangalore,2024-04-23 00:00:00,NONE
5697,Vihaan Kulkarni,9931067981,vihaan.kulkarni5697@swiggy.com,M,18,19,Bangalore,2024-10-10 00:00:00,ONE
5698,Vihaan Desai,7403590617,vihaan.desai5698@swiggy.com,O,30,17,Bangalore,2023-12-25 00:00:00,ONE_LITE
5699,Anika Mehta,8994018990,anika.mehta5699@swiggy.com,F,34,12,Bangalore,2023-10-09 00:00:00,NONE
5700,Meera Singh,9757649058,meera.singh5700@swiggy.com,F,24,14,Bangalore,2025-06-25 00:00:00,NONE
5701,Kiran Bose,9372430036,kiran.bose5701@swiggy.com,M,23,16,Bangalore,2024-02-01 00:00:00,NONE
5702,Varun Nair,7220100206,varun.nair5702@swiggy.com,M,36,16,Bangalore,2025-05-10 00:00:00,NONE
5703,Kiara Shetty,8386595978,kiara.shetty5703@swiggy.com,F,18,13,Bangalore,2025-10-14 00:00:00,ONE_LITE
5704,Dhruv Bose,6154592071,dhruv.bose5704@swiggy.com,F,23,12,Bangalore,2025-08-30 00:00:00,ONE
5705,Aditya Singh,9386493940,aditya.singh5705@swiggy.com,M,37,20,Bangalore,2023-09-08 00:00:00,ONE_LITE
5706,Aarav Gupta,9183167576,aarav.gupta5706@swiggy.com,F,34,13,Bangalore,2025-11-13 00:00:00,ONE_LITE
5707,Arjun Patel,9340912218,arjun.patel5707@swiggy.com,F,39,12,Bangalore,2025-08-07 00:00:00,ONE_LITE
5708,Kiran Naidu,7428654170,kiran.naidu5708@swiggy.com,F,22,17,Bangalore,2025-11-20 00:00:00,NONE
5709,Ananya Kulkarni,7012357952,ananya.kulkarni5709@swiggy.com,F,18,20,Bangalore,2023-11-22 00:00:00,ONE
5710,Aarav Nair,6386177626,aarav.nair5710@swiggy.com,F,28,11,Bangalore,2025-04-21 00:00:00,NONE
5711,Ananya Das,6302529828,ananya.das5711@swiggy.com,F,29,16,Bangalore,2024-02-10 00:00:00,ONE
5712,Aditya Mehta,8470086372,aditya.mehta5712@swiggy.com,F,32,15,Bangalore,2024-07-29 00:00:00,ONE_LITE
5713,Ira Patel,9051976931,ira.patel5713@swiggy.com,F,31,12,Bangalore,2023-10-14 00:00:00,ONE_LITE
5714,Arjun Nair,6101449633,arjun.nair5714@swiggy.com,F,21,14,Bangalore,2023-10-05 00:00:00,ONE_LITE
5715,Dhruv Chowdhury,8122420499,dhruv.chowdhury5715@swiggy.com,F,41,11,Bangalore,2024-06-20 00:00:00,ONE
5716,Rahul Shetty,9697659457,rahul.shetty5716@swiggy.com,M,30,19,Bangalore,2023-07-25 00:00:00,NONE
5717,Aditya Shetty,8463968463,aditya.shetty5717@swiggy.com,F,33,11,Bangalore,2023-10-21 00:00:00,NONE
5718,Aadhya Shetty,9807881147,aadhya.shetty5718@swiggy.com,M,31,13,Bangalore,2025-11-01 00:00:00,NONE
5719,Varun Mehta,9677098835,varun.mehta5719@swiggy.com,M,24,14,Bangalore,2024-01-17 00:00:00,NONE
5720,Kiran Naidu,9237854550,kiran.naidu5720@swiggy.com,M,26,18,Bangalore,2025-03-08 00:00:00,NONE
5721,Neha Nair,8143587994,neha.nair5721@swiggy.com,M,38,16,Bangalore,2024-08-15 00:00:00,ONE_PLUS
5722,Saanvi Das,7630228663,saanvi.das5722@swiggy.com,F,28,13,Bangalore,2025-08-01 00:00:00,ONE_LITE
5723,Ishaan Gowda,7609869082,ishaan.gowda5723@swiggy.com,F,32,11,Bangalore,2024-10-21 00:00:00,ONE_LITE
5724,Ananya Patel,9708220452,ananya.patel5724@swiggy.com,F,37,18,Bangalore,2025-04-19 00:00:00,ONE
5725,Rohit Kulkarni,9866837356,rohit.kulkarni5725@swiggy.com,F,38,20,Bangalore,2024-06-09 00:00:00,NONE
5726,Vivaan Bose,9504675961,vivaan.bose5726@swiggy.com,M,30,20,Bangalore,2025-10-07 00:00:00,NONE
5727,Saanvi Gupta,7850607427,saanvi.gupta5727@swiggy.com,M,31,12,Bangalore,2024-03-09 00:00:00,ONE
5728,Rahul Desai,6540746907,rahul.desai5728@swiggy.com,F,38,11,Bangalore,2024-07-19 00:00:00,ONE_LITE
5729,Rahul Gupta,7564088211,rahul.gupta5729@swiggy.com,F,28,12,Bangalore,2023-08-21 00:00:00,ONE
5730,Suresh Kulkarni,7351894861,suresh.kulkarni5730@swiggy.com,F,19,18,Bangalore,2025-10-02 00:00:00,NONE
5731,Arjun Nair,7522316786,arjun.nair5731@swiggy.com,F,23,19,Bangalore,2024-04-12 00:00:00,NONE
5732,Suresh Mehta,7238292097,suresh.mehta5732@swiggy.com,F,18,11,Bangalore,2024-12-05 00:00:00,NONE
5733,Meera Bose,7038921505,meera.bose5733@swiggy.com,M,23,16,Bangalore,2025-08-02 00:00:00,NONE
5734,Krishna Gupta,8310655211,krishna.gupta5734@swiggy.com,F,35,19,Bangalore,2024-02-13 00:00:00,NONE
5735,Vihaan Kulkarni,8151627574,vihaan.kulkarni5735@swiggy.com,M,25,16,Bangalore,2024-11-13 00:00:00,NONE
5736,Saanvi Das,9110235178,saanvi.das5736@swiggy.com,F,32,17,Bangalore,2025-11-10 00:00:00,ONE
5737,Saanvi Gowda,7568677765,saanvi.gowda5737@swiggy.com,O,25,18,Bangalore,2025-06-22 00:00:00,NONE
5738,Ira Shetty,8776406390,ira.shetty5738@swiggy.com,M,27,13,Bangalore,2024-10-29 00:00:00,NONE
5739,Sai Bose,7794259332,sai.bose5739@swiggy.com,M,34,13,Bangalore,2023-10-31 00:00:00,ONE_LITE
5740,Vivaan Singh,6352456930,vivaan.singh5740@swiggy.com,F,37,18,Bangalore,2024-10-25 00:00:00,NONE
5741,Diya Khan,7441874183,diya.khan5741@swiggy.com,M,26,19,Bangalore,2025-01-16 00:00:00,ONE
5742,Vihaan Gowda,9059538297,vihaan.gowda5742@swiggy.com,F,18,15,Bangalore,2023-11-23 00:00:00,NONE
5743,Kiara Sharma,9361331867,kiara.sharma5743@swiggy.com,F,38,18,Bangalore,2025-03-08 00:00:00,NONE
5744,Myra Desai,9653022599,myra.desai5744@swiggy.com,M,46,19,Bangalore,2025-11-09 00:00:00,NONE
5745,Anika Rao,8711556766,anika.rao5745@swiggy.com,M,29,11,Bangalore,2024-09-14 00:00:00,NONE
5746,Krishna Kulkarni,8553815650,krishna.kulkarni5746@swiggy.com,M,37,18,Bangalore,2025-06-26 00:00:00,NONE
5747,Sai Gupta,6882027602,sai.gupta5747@swiggy.com,F,18,11,Bangalore,2025-11-03 00:00:00,ONE
5748,Kiara Khan,8594713365,kiara.khan5748@swiggy.com,F,30,19,Bangalore,2023-08-12 00:00:00,NONE
5749,Aditya Pillai,9604607596,aditya.pillai5749@swiggy.com,F,29,12,Bangalore,2025-08-01 00:00:00,ONE_PLUS
5750,Kiran Patel,8524252070,kiran.patel5750@swiggy.com,F,47,20,Bangalore,2025-08-09 00:00:00,NONE
5751,Akash Gupta,8964508030,akash.gupta5751@swiggy.com,O,23,15,Bangalore,2025-10-29 00:00:00,NONE
5752,Suresh Singh,6955480444,suresh.singh5752@swiggy.com,M,29,17,Bangalore,2025-07-13 00:00:00,ONE_LITE
5753,Reyansh Gowda,8896343664,reyansh.gowda5753@swiggy.com,M,29,20,Bangalore,2024-01-08 00:00:00,NONE
5754,Neha Sharma,6657346569,neha.sharma5754@swiggy.com,F,45,13,Bangalore,2024-10-18 00:00:00,NONE
5755,Ishaan Kulkarni,9023015305,ishaan.kulkarni5755@swiggy.com,F,46,11,Bangalore,2025-03-30 00:00:00,NONE
5756,Myra Iyer,9958647924,myra.iyer5756@swiggy.com,F,29,15,Bangalore,2024-01-03 00:00:00,NONE
5757,Kiran Iyer,9910239462,kiran.iyer5757@swiggy.com,F,29,13,Bangalore,2025-03-17 00:00:00,ONE_LITE
5758,Aarav Singh,8053950707,aarav.singh5758@swiggy.com,M,25,12,Bangalore,2025-06-11 00:00:00,ONE_LITE
5759,Neha Kulkarni,6747483779,neha.kulkarni5759@swiggy.com,F,32,13,Bangalore,2023-08-10 00:00:00,NONE
5760,Sai Singh,8957622819,sai.singh5760@swiggy.com,F,29,12,Bangalore,2023-12-11 00:00:00,NONE
5761,Kiara Kulkarni,6396215412,kiara.kulkarni5761@swiggy.com,M,32,11,Bangalore,2023-09-11 00:00:00,ONE_LITE
5762,Aarav Naidu,7569898719,aarav.naidu5762@swiggy.com,F,35,16,Bangalore,2023-09-01 00:00:00,NONE
5763,Kiran Sharma,9383841585,kiran.sharma5763@swiggy.com,F,39,19,Bangalore,2024-08-28 00:00:00,NONE
5764,Neha Desai,7048891043,neha.desai5764@swiggy.com,M,26,13,Bangalore,2025-10-14 00:00:00,ONE_LITE
5765,Vihaan Nair,7969042708,vihaan.nair5765@swiggy.com,M,19,15,Bangalore,2025-04-04 00:00:00,ONE_LITE
5766,Rahul Sharma,9187397741,rahul.sharma5766@swiggy.com,M,27,11,Bangalore,2025-06-12 00:00:00,NONE
5767,Neha Mehta,7598749013,neha.mehta5767@swiggy.com,M,18,19,Bangalore,2024-08-13 00:00:00,NONE
5768,Vihaan Gupta,7677504281,vihaan.gupta5768@swiggy.com,F,30,11,Bangalore,2024-04-30 00:00:00,ONE_LITE
5769,Nikhil Singh,9538027355,nikhil.singh5769@swiggy.com,F,42,12,Bangalore,2025-01-07 00:00:00,NONE
5770,Vihaan Reddy,7874668185,vihaan.reddy5770@swiggy.com,M,38,17,Bangalore,2025-07-28 00:00:00,NONE
5771,Dhruv Reddy,7027991687,dhruv.reddy5771@swiggy.com,F,27,15,Bangalore,2025-05-07 00:00:00,ONE
5772,Neha Kulkarni,7732354530,neha.kulkarni5772@swiggy.com,F,21,16,Bangalore,2024-08-19 00:00:00,ONE_LITE
5773,Reyansh Iyer,9048308519,reyansh.iyer5773@swiggy.com,M,22,16,Bangalore,2025-06-30 00:00:00,ONE
5774,Ira Nair,8517222363,ira.nair5774@swiggy.com,M,28,14,Bangalore,2025-02-04 00:00:00,NONE
5775,Krishna Mehta,7886027669,krishna.mehta5775@swiggy.com,F,23,13,Bangalore,2024-09-12 00:00:00,ONE
5776,Rohit Rao,8535156240,rohit.rao5776@swiggy.com,F,22,20,Bangalore,2024-11-05 00:00:00,NONE
5777,Neha Mehta,9012991601,neha.mehta5777@swiggy.com,M,27,15,Bangalore,2025-04-17 00:00:00,NONE
5778,Arjun Nair,8254244429,arjun.nair5778@swiggy.com,F,43,12,Bangalore,2025-03-22 00:00:00,ONE_LITE
5779,Sneha Desai,8998180019,sneha.desai5779@swiggy.com,M,37,19,Bangalore,2025-07-23 00:00:00,NONE
5780,Akash Kulkarni,6522776278,akash.kulkarni5780@swiggy.com,M,38,17,Bangalore,2025-10-25 00:00:00,NONE
5781,Riya Jain,7100406036,riya.jain5781@swiggy.com,M,21,17,Bangalore,2023-10-19 00:00:00,NONE
5782,Sai Das,9809400824,sai.das5782@swiggy.com,F,28,11,Bangalore,2025-04-07 00:00:00,NONE
5783,Meera Bose,8139977695,meera.bose5783@swiggy.com,F,41,17,Bangalore,2025-04-07 00:00:00,ONE_LITE
5784,Saanvi Khan,7539241618,saanvi.khan5784@swiggy.com,F,19,16,Bangalore,2024-02-17 00:00:00,NONE
5785,Nikhil Reddy,6659911660,nikhil.reddy5785@swiggy.com,M,30,16,Bangalore,2025-10-19 00:00:00,NONE
5786,Kiran Das,6797967786,kiran.das5786@swiggy.com,M,36,16,Bangalore,2025-11-03 00:00:00,ONE
5787,Anika Sharma,8620254767,anika.sharma5787@swiggy.com,M,35,19,Bangalore,2023-12-02 00:00:00,NONE
5788,Krishna Reddy,9800525800,krishna.reddy5788@swiggy.com,M,45,12,Bangalore,2023-09-25 00:00:00,ONE
5789,Vivaan Shetty,9485859929,vivaan.shetty5789@swiggy.com,M,30,15,Bangalore,2025-08-03 00:00:00,ONE_LITE
5790,Saanvi Reddy,6983917684,saanvi.reddy5790@swiggy.com,M,18,11,Bangalore,2024-09-29 00:00:00,NONE
5791,Saanvi Khan,8367847077,saanvi.khan5791@swiggy.com,M,18,12,Bangalore,2024-08-03 00:00:00,NONE
5792,Dhruv Iyer,6868705936,dhruv.iyer5792@swiggy.com,M,22,19,Bangalore,2024-03-30 00:00:00,NONE
5793,Diya Singh,6693791069,diya.singh5793@swiggy.com,F,31,17,Bangalore,2024-08-15 00:00:00,ONE_PLUS
5794,Aditya Desai,8299371997,aditya.desai5794@swiggy.com,M,29,20,Bangalore,2025-08-24 00:00:00,ONE_LITE
5795,Anika Das,6447804181,anika.das5795@swiggy.com,F,39,17,Bangalore,2024-01-20 00:00:00,NONE
5796,Vihaan Khan,6574625842,vihaan.khan5796@swiggy.com,M,33,11,Bangalore,2025-03-05 00:00:00,ONE
5797,Vihaan Reddy,8013464029,vihaan.reddy5797@swiggy.com,M,21,14,Bangalore,2025-01-19 00:00:00,NONE
5798,Dhruv Gowda,9579367221,dhruv.gowda5798@swiggy.com,M,27,18,Bangalore,2024-06-26 00:00:00,NONE
5799,Vivaan Naidu,8172303087,vivaan.naidu5799@swiggy.com,M,47,12,Bangalore,2025-05-10 00:00:00,NONE
5800,Saanvi Shetty,6511368987,saanvi.shetty5800@swiggy.com,M,21,15,Bangalore,2025-03-15 00:00:00,ONE
5801,Aadhya Iyer,7625030742,aadhya.iyer5801@swiggy.com,F,44,14,Bangalore,2023-08-08 00:00:00,NONE
5802,Reyansh Gupta,7748523536,reyansh.gupta5802@swiggy.com,F,30,12,Bangalore,2025-06-30 00:00:00,NONE
5803,Kiara Sharma,9351642092,kiara.sharma5803@swiggy.com,F,35,18,Bangalore,2024-03-27 00:00:00,ONE
5804,Myra Gowda,8800315279,myra.gowda5804@swiggy.com,F,36,11,Bangalore,2025-09-16 00:00:00,NONE
5805,Ananya Gowda,6822146693,ananya.gowda5805@swiggy.com,M,18,13,Bangalore,2024-05-30 00:00:00,NONE
5806,Rahul Patel,8591461752,rahul.patel5806@swiggy.com,F,34,12,Bangalore,2025-01-10 00:00:00,ONE_LITE
